Monthly Income,Utilities,Food,Transportation,Healthcare,Personal Care,Education,Entertainment,Savings,Others
9554,3056.61,2830.26,1025.15,541.44,584.68,1189.58,625.9,566.3,410.96
9374,2939.09,2427.65,1155.46,627.51,643.4,1149.26,562.31,492.62,397.72
8684,3039.11,2563.91,978.32,459.53,478.55,1069.62,587.29,303.49,369.63
5700,1797.88,1514.11,633.72,356.51,372.09,580.68,332.81,355.22,228.39
8122,2795.79,2083.36,1201.13,408.23,482.52,961.74,510.08,389.61,343.9
4463,1489.8,1300.22,527.09,245.08,242.14,474.98,239.17,215.2,191.68
8937,2833.44,2235.37,914.45,552.56,599.31,976.27,565.05,689.18,426.79
7499,2453.5,2186.74,1113.72,443.4,476.93,1110.65,416.36,390.71,341.09
3167,1083.2,833.29,442.56,189.61,164.36,358.15,207.23,212.44,137.17
8168,2811.17,2403.32,920.7,516.31,496.9,1014.31,476.04,588.45,375.49
5893,1815.16,1676.99,709.78,322.3,395.04,850.89,341.61,323.19,282.18
8811,2792.9,2496.24,1260.98,490.03,452.35,1063.26,572.11,591.94,406.19
3096,980.69,830.55,364.93,197.18,180.58,391.43,181.14,119.42,126.01
4679,1413.54,1183.65,600.64,284.32,309.3,507.39,300.77,144.65,198.44
3847,1269.17,1121.41,487.58,193.47,258.39,439.54,258.14,237.48,164.88
5904,2023.54,1526.45,708.86,374.35,386.75,739.8,311.36,446.17,257.59
9260,2954.67,2487.36,1222.09,577.84,519.62,1094.95,551.72,208.81,372.68
2504,843.85,701.16,309.66,129.14,150.59,255.19,172.52,164.72,118.8
3621,1199.95,992.56,365.94,235.19,234.73,434.67,239.87,78.59,161.87
8479,2702.96,2203.97,1193.16,512.49,449.83,1193.46,589.06,402.89,415.18
4472,1373.14,1149.44,472.5,241.91,276.82,473.15,300.55,271.14,202.03
4546,1525.03,1164.51,560.09,278.16,292.8,458.86,255.51,201.47,226.76
3387,1160.82,992.9,436.91,209.69,226.93,358.8,181.49,128.9,159.21
4994,1669.46,1256.38,675.56,341.6,260.85,670.91,270.73,155.86,244.05
8773,2639.74,2621.82,1057.5,568.87,496.49,1225.87,476.71,690.19,436.31
5816,1807.68,1511.73,795.5,325.92,353.81,595.77,299.61,315.34,260.08
7318,2220.82,1869.87,779.86,383.19,468.51,1056.55,498.62,202.49,339.05
2717,892.59,757.63,360.47,182.21,175.52,356.92,163.16,62.19,133.51
5484,1852.63,1392.93,774.98,367.0,301.98,690.47,285.31,189.77,250.91
6434,1965.77,1802.31,929.53,344.26,323.49,724.98,419.84,336.61,260.76
2658,908.82,777.55,342.82,136.2,169.78,315.2,150.21,173.09,124.85
7057,2313.11,1781.15,816.11,453.32,481.16,1039.84,362.88,556.5,348.31
6008,2009.67,1742.28,649.87,387.23,396.23,874.63,323.2,420.78,287.25
6524,2274.07,1759.68,765.12,349.31,407.42,856.43,412.0,370.03,312.58
9950,3026.63,2566.85,1263.64,630.47,692.04,1283.01,655.51,596.89,405.89
6994,2413.36,1810.08,768.06,388.72,410.28,773.03,385.18,358.96,331.33
6234,1909.51,1844.88,920.3,344.19,377.16,920.54,383.65,287.23,251.37
5764,1842.45,1472.88,834.95,325.61,289.62,794.1,288.3,386.67,284.2
4989,1709.09,1463.47,507.12,301.38,343.84,594.25,277.23,152.87,245.17
6637,2291.84,1839.86,850.19,438.63,409.28,934.43,355.96,265.72,330.54
4104,1335.11,1034.01,572.37,246.13,237.28,453.88,211.48,323.07,176.6
3255,1073.19,889.34,365.44,182.15,165.65,360.2,194.25,176.76,147.79
8801,2951.92,2559.97,1110.64,595.65,503.84,1228.16,551.12,439.26,402.98
4482,1531.22,1283.24,539.18,229.04,224.42,573.54,228.26,318.43,204.23
2383,729.38,653.99,261.72,157.14,134.61,304.53,125.72,156.61,105.14
4607,1568.7,1349.86,602.3,302.62,318.02,592.85,316.25,182.26,229.75
2193,710.67,561.45,328.26,120.77,116.42,233.09,119.44,126.22,107.17
5807,1872.94,1715.95,686.76,313.38,353.69,682.19,378.61,180.73,267.72
5719,1836.91,1671.79,729.85,386.0,307.3,735.77,371.48,132.56,265.8
4581,1490.93,1307.48,533.2,280.25,300.82,514.81,258.51,363.69,215.96
4565,1585.21,1327.93,656.66,232.45,279.6,571.54,246.89,293.22,210.16
4763,1559.45,1320.26,682.21,323.01,257.42,608.96,261.39,361.25,224.22
4798,1668.07,1361.47,522.69,273.39,323.02,705.98,294.2,335.44,231.1
8328,2573.47,2315.43,1207.54,473.39,546.99,935.14,479.89,380.46,414.56
7991,2686.63,2139.76,859.64,502.36,551.59,974.65,478.75,572.85,387.49
4339,1477.92,1208.16,454.61,274.34,217.0,646.84,287.38,291.59,179.17
5406,1805.37,1421.09,717.09,308.5,319.72,591.09,324.61,191.89,245.78
2731,902.18,742.87,325.8,144.38,191.16,379.61,190.91,156.71,126.5
8259,2710.94,2180.7,1045.07,504.17,546.94,899.06,522.93,316.33,352.31
4872,1671.32,1247.94,646.17,304.52,324.6,694.27,263.79,165.85,218.05
5120,1746.34,1362.4,525.53,344.09,319.6,636.92,307.15,127.51,252.55
6780,2075.46,1983.82,777.31,404.69,435.67,1007.56,449.3,356.56,288.76
6177,2115.19,1661.95,760.05,388.62,408.34,670.23,335.82,268.98,266.68
8977,2878.95,2579.99,1017.36,458.62,465.42,1206.48,579.81,226.96,440.62
8476,2650.32,2193.25,868.35,575.44,541.21,1142.26,429.47,534.85,347.04
4604,1581.42,1248.7,480.35,260.33,305.28,625.89,317.0,291.82,224.68
4382,1409.26,1120.66,613.86,274.51,222.68,460.32,277.24,149.51,188.59
2531,861.6,650.29,368.44,172.92,141.59,289.62,134.78,195.78,113.86
8079,2530.1,2269.16,869.39,534.91,456.3,944.44,545.22,538.64,375.1
6316,1896.04,1770.84,710.32,396.35,423.75,734.01,326.14,431.5,293.47
2634,855.45,686.6,349.3,168.77,172.81,352.3,153.08,53.26,131.17
3769,1149.59,1031.66,556.73,257.87,237.93,387.23,244.0,296.64,152.07
5804,1960.12,1701.53,667.34,384.47,383.61,792.27,399.01,460.94,273.01
4370,1371.32,1130.56,623.86,271.8,258.13,552.06,248.99,220.39,211.75
7970,2567.79,2000.16,998.65,503.5,537.96,865.94,530.88,630.43,365.69
2002,609.31,565.76,295.95,106.0,109.48,222.83,107.98,113.57,99.61
7813,2455.88,1974.15,834.53,464.12,500.75,819.42,396.14,219.07,345.15
2205,747.66,659.29,327.85,123.52,120.91,271.11,111.52,151.82,104.73
7951,2445.56,2230.1,970.41,466.24,403.89,1031.61,502.21,425.26,372.61
6135,2039.02,1678.04,905.81,388.01,341.62,791.71,325.67,248.7,247.32
8202,2836.84,2226.84,1008.31,434.57,490.96,1214.87,418.36,280.27,373.42
9094,3037.32,2534.08,1150.43,457.86,608.1,1043.98,632.35,465.01,387.49
4621,1573.69,1176.19,648.04,267.73,278.08,638.18,253.42,284.21,209.27
6739,2058.42,1998.12,917.39,380.37,361.1,917.54,399.29,489.39,329.14
7626,2383.4,2145.06,998.85,445.42,532.72,785.98,474.81,426.43,353.09
9739,3357.3,2524.34,1176.95,668.33,539.55,1426.77,515.09,437.45,447.4
8003,2687.05,2225.87,1117.39,513.33,557.86,1172.96,457.32,463.6,373.94
4890,1623.37,1255.08,720.84,276.53,336.07,585.9,307.85,243.61,221.43
5193,1730.25,1302.81,521.85,278.27,315.99,627.75,326.1,307.01,230.97
9646,3093.57,2715.6,1248.12,601.62,500.04,1359.89,644.75,545.37,421.96
4666,1410.2,1317.79,668.63,294.67,298.2,582.09,274.12,367.31,219.31
8239,2794.85,2300.2,1092.95,491.64,551.31,1153.13,558.58,472.38,393.47
9581,3199.44,2483.15,1341.74,519.82,564.38,975.41,609.77,588.87,423.79
5306,1717.24,1486.59,768.06,268.33,290.67,597.0,324.95,390.22,214.56
2897,999.43,732.44,398.48,160.24,191.37,302.89,151.64,216.64,131.61
3085,977.35,865.23,419.1,182.46,187.88,378.56,189.71,87.78,141.1
3279,1031.95,910.58,486.07,215.62,176.91,467.94,202.95,154.86,146.87
8704,2991.04,2461.17,1246.28,583.82,600.5,1118.37,567.29,666.43,379.49
9048,3074.96,2667.11,1273.68,527.12,623.97,1140.2,582.54,702.0,442.98
8491,2765.93,2483.77,885.78,559.75,486.88,1004.53,514.55,266.63,380.49
2670,818.45,798.42,298.91,186.55,136.92,275.49,165.16,124.48,128.13
9291,2887.21,2776.26,1187.74,597.71,581.76,1285.14,608.07,341.16,430.89
3505,1166.5,1011.6,474.85,226.32,197.49,450.53,199.89,236.39,167.79
8460,2700.87,2519.57,974.26,576.89,434.23,1239.8,445.84,601.76,412.65
5575,1905.67,1635.51,583.52,316.45,378.19,677.91,376.23,268.46,236.57
6814,2367.85,1951.39,787.39,342.23,476.72,818.19,472.21,412.52,329.03
7167,2438.8,1818.76,993.0,499.82,408.58,1065.86,419.89,517.44,338.36
9576,3053.57,2417.49,1377.7,572.73,621.43,1025.19,668.46,599.18,436.77
3955,1342.46,1154.39,576.03,259.9,202.95,445.4,223.28,116.22,179.75
7255,2303.99,1991.37,862.93,480.64,416.39,902.58,372.41,455.03,312.79
9368,2888.67,2723.56,1111.3,542.88,488.78,1182.03,575.66,276.7,425.37
2249,678.46,597.44,270.63,136.8,114.94,286.6,151.5,133.2,98.6
8457,2700.2,2282.4,1004.61,514.17,522.44,935.39,527.29,338.38,413.45
3892,1343.43,1109.26,518.84,211.74,257.03,569.56,195.33,91.02,178.33
5439,1696.69,1608.67,641.35,284.75,321.22,735.22,273.24,182.69,233.82
9596,2977.89,2441.11,969.36,584.12,580.4,1083.6,618.82,461.6,397.69
3853,1342.74,1129.21,469.88,201.91,213.51,441.98,257.79,306.86,180.86
4854,1462.27,1405.96,539.8,276.3,314.19,699.06,267.26,171.55,226.43
3503,1188.53,931.02,355.35,188.19,200.45,416.92,208.09,275.78,152.73
5385,1702.03,1441.89,665.27,345.38,276.52,688.3,372.76,225.38,224.13
5571,1681.74,1405.69,614.47,375.71,296.99,590.64,329.87,432.31,262.74
5792,2003.4,1452.56,710.31,356.55,304.48,652.1,305.33,448.11,247.34
5426,1665.68,1485.91,617.95,315.81,318.6,655.62,370.23,155.04,263.81
8628,2826.44,2198.22,1123.24,603.38,442.65,1145.86,516.85,601.57,407.78
7330,2299.44,1903.6,1096.16,369.61,484.73,835.7,416.98,374.11,358.61
9871,2993.48,2885.67,1257.19,553.63,672.81,1456.35,512.79,603.83,492.03
2043,618.0,569.08,270.38,113.54,112.3,226.8,120.87,135.99,88.69
5612,1716.03,1580.8,819.15,320.58,335.09,779.76,366.99,154.17,252.77
4618,1401.88,1197.79,548.16,252.2,278.84,545.99,297.14,313.74,203.37
6678,2257.35,1946.19,723.41,369.19,465.46,946.07,400.22,254.88,272.3
5163,1674.25,1514.82,589.3,284.76,264.93,754.6,332.45,330.13,227.43
3288,1042.77,908.04,395.02,197.66,208.32,359.55,187.47,178.93,146.11
4942,1585.98,1460.99,653.58,285.75,281.28,615.64,319.77,301.86,206.25
2219,768.77,648.48,222.41,139.32,133.22,239.03,114.75,127.31,108.36
3925,1356.24,1124.77,559.98,236.63,213.29,531.02,211.89,269.35,168.48
4972,1669.52,1425.49,516.12,266.84,264.53,704.09,335.88,366.31,236.6
5513,1897.76,1407.3,799.57,364.97,302.51,658.66,308.03,258.81,224.72
4448,1405.49,1172.23,655.95,264.41,228.74,533.04,240.72,193.62,179.26
5471,1745.55,1386.04,817.94,290.32,303.98,602.86,283.29,188.92,273.3
4774,1578.69,1195.57,670.63,254.63,304.61,550.57,276.22,328.6,196.83
2990,990.23,771.17,320.21,197.16,188.46,347.42,153.51,233.28,142.5
4946,1602.92,1454.24,669.24,316.84,302.15,533.07,296.46,156.88,227.74
3812,1219.97,998.72,419.95,229.22,190.63,440.28,260.68,180.96,169.75
9743,3403.32,2908.36,1411.34,546.79,511.66,1416.27,640.53,645.18,393.32
6953,2371.36,1945.9,805.37,411.69,464.86,808.42,353.31,404.4,300.97
2803,901.86,734.0,326.1,175.83,155.38,318.76,156.95,193.13,137.35
2489,837.21,684.12,363.1,168.22,169.86,296.77,133.79,52.19,122.09
5556,1741.68,1449.86,559.28,339.57,374.98,822.36,285.24,414.93,255.56
7876,2402.25,2356.49,863.98,437.39,418.2,1088.69,410.91,186.51,360.3
3493,1109.45,1021.22,422.99,177.64,237.39,384.53,238.09,163.22,154.59
5645,1807.24,1418.66,762.28,302.06,353.13,776.91,317.26,206.3,269.58
9081,2731.81,2700.59,1202.13,572.14,568.52,1256.01,525.29,687.36,443.42
4891,1666.56,1399.09,652.8,260.24,327.96,721.46,292.06,178.56,231.22
3705,1178.04,941.51,533.52,220.93,215.26,535.58,240.45,157.09,167.66
5516,1814.88,1563.96,584.98,352.91,356.91,577.85,363.88,404.33,255.64
5340,1621.75,1507.73,673.42,299.92,338.32,655.37,369.93,278.98,225.33
8410,2596.59,2194.5,1146.06,533.04,550.27,1136.61,455.94,621.43,419.76
2053,707.23,591.1,270.6,126.51,129.76,305.22,115.01,122.48,101.33
4575,1511.74,1163.67,560.05,268.91,236.08,476.98,257.39,113.24,226.77
5591,1942.95,1534.57,563.88,379.88,312.28,662.04,329.34,257.67,232.97
2615,915.09,655.05,269.4,166.94,179.91,325.86,172.98,79.98,121.67
7178,2286.86,2142.18,760.49,410.67,390.97,866.11,393.28,171.61,334.23
7944,2501.88,2284.52,930.73,524.98,472.23,975.44,521.59,337.06,345.97
9207,3157.24,2374.88,974.86,596.26,526.07,1090.62,497.92,685.97,447.94
9404,3290.75,2511.66,1140.74,619.1,486.43,1396.79,603.76,254.47,449.73
2954,979.2,762.22,321.79,185.57,158.4,414.04,194.9,60.28,139.42
4433,1506.14,1278.17,616.0,255.28,247.07,606.58,297.35,337.38,178.6
3629,1230.55,917.94,521.03,206.75,215.08,437.42,218.49,188.01,181.11
4781,1519.24,1396.15,571.25,301.6,322.67,688.83,270.48,255.85,225.59
8859,2912.07,2632.1,1112.39,466.14,534.31,927.24,579.8,670.69,440.24
2649,905.04,751.87,391.19,175.89,166.99,283.9,149.45,164.27,108.26
4347,1453.66,1133.04,551.09,249.55,254.38,642.06,230.22,302.59,204.06
6490,1953.87,1739.35,971.9,406.32,437.43,832.99,432.84,429.83,307.94
5278,1672.26,1445.44,565.31,316.58,333.85,569.88,307.31,299.32,214.53
7455,2290.35,2089.12,1066.89,450.18,386.26,1099.29,457.86,457.02,303.01
4640,1446.05,1315.13,579.35,300.49,276.31,690.16,317.23,248.9,220.97
5801,2002.94,1611.0,586.69,362.76,386.03,835.78,305.81,239.72,278.31
4561,1376.71,1220.37,677.82,250.88,294.97,510.5,278.88,169.31,223.95
5249,1632.39,1546.07,778.18,270.24,357.49,597.99,321.11,160.39,250.48
8539,2693.87,2169.5,1017.54,570.45,465.83,1027.66,574.14,352.15,362.09
2370,784.1,647.75,350.07,160.44,164.82,305.65,134.68,129.43,117.76
2857,933.4,825.04,305.84,152.25,159.14,427.43,165.78,157.86,121.92
6886,2140.95,1742.46,922.76,386.92,351.21,1017.8,415.82,420.08,325.52
6753,2081.36,1926.41,740.1,375.78,404.6,986.32,360.23,491.39,305.87
9485,2957.8,2760.0,1065.47,652.08,495.18,990.84,563.53,560.67,391.0
8879,2886.8,2513.13,1233.89,480.31,564.94,1224.04,521.39,268.62,437.48
7488,2347.93,1876.84,890.08,399.34,509.27,1077.09,403.96,161.31,343.54
2383,827.81,617.21,239.15,127.82,163.06,278.01,158.85,75.81,97.51
8205,2651.8,2191.6,990.44,530.02,509.86,910.58,480.98,611.16,359.65
5877,1780.38,1537.92,654.72,398.23,356.77,807.63,329.82,317.71,280.04
4552,1531.58,1357.1,610.73,263.41,318.09,475.87,239.47,322.81,210.23
6334,2004.35,1789.86,694.98,333.94,390.1,931.37,328.07,215.73,267.52
6290,2092.52,1665.9,893.89,388.18,431.17,678.09,435.3,393.71,287.42
4725,1483.55,1400.89,535.6,256.09,322.87,580.59,330.29,301.93,203.59
6034,1982.39,1731.94,721.98,309.44,336.64,899.91,410.06,413.76,273.18
5293,1792.25,1398.57,608.18,358.47,266.11,790.83,313.2,275.93,228.55
8204,2841.87,2206.42,1084.54,553.09,482.26,1138.71,542.76,554.68,368.87
7248,2269.03,1884.27,761.46,503.87,487.26,1028.92,483.34,551.77,350.96
9133,2892.81,2726.69,1131.62,543.23,609.38,1354.96,511.41,707.29,384.68
8828,2853.33,2435.33,1030.43,493.31,547.98,1292.17,544.87,243.0,353.28
8111,2809.32,2391.15,1169.66,530.42,430.96,1063.4,560.77,466.05,337.01
6251,2157.03,1671.05,648.04,335.12,326.0,854.7,347.56,167.58,302.66
5988,1823.31,1754.74,847.21,328.54,413.73,776.58,378.79,451.23,264.37
9545,2926.46,2411.97,1034.53,526.06,557.69,1196.22,603.73,738.05,452.41
9789,3179.23,2927.93,1022.25,675.76,616.35,1410.02,578.07,489.21,394.57
9948,3037.43,2940.65,1095.44,642.61,677.63,1361.89,594.96,771.9,412.48
2922,927.09,783.56,307.2,153.91,196.94,417.82,172.77,192.78,133.5
4915,1510.97,1419.14,619.53,254.88,301.48,515.07,296.97,303.53,232.0
4950,1642.42,1423.68,739.58,330.94,295.8,637.68,262.23,271.49,237.0
9957,3459.81,2937.94,1012.79,657.61,644.27,1159.75,656.12,442.16,462.31
7705,2695.49,2044.62,948.15,488.65,439.13,968.29,487.12,599.66,366.5
5046,1608.47,1378.95,602.01,272.09,315.41,659.25,350.58,160.58,210.2
9604,3168.85,2816.37,1123.48,572.45,484.65,1366.53,527.38,654.53,447.37
2974,1019.53,859.27,346.75,184.55,197.73,302.14,157.38,125.05,131.61
3230,987.97,871.04,467.54,221.72,225.97,349.48,183.63,210.58,158.75
4435,1483.41,1296.29,447.71,236.78,306.43,647.83,266.96,132.26,204.69
9647,3091.31,2434.4,1338.48,581.8,551.79,1431.26,521.9,409.02,438.13
3814,1183.51,1102.64,429.63,202.73,231.21,391.97,225.83,292.8,174.61
4934,1579.56,1284.51,587.96,290.5,270.01,575.25,310.11,263.66,238.38
6933,2106.23,1832.43,838.94,374.4,388.66,696.67,354.44,343.01,278.1
8103,2712.64,2225.58,933.76,540.66,479.27,1117.18,528.0,527.72,393.83
3363,1051.4,916.37,352.03,185.28,218.4,450.97,231.35,151.41,135.5
5940,1874.49,1639.61,627.96,346.55,299.12,761.75,328.87,294.51,272.21
8483,2596.26,2351.82,974.75,493.34,490.96,1141.67,555.84,455.0,381.95
2203,756.14,587.27,310.82,148.32,134.67,279.54,128.56,174.92,96.28
2160,701.29,558.92,230.54,140.74,117.3,241.79,136.7,147.58,89.18
9707,3189.79,2799.73,1331.14,496.53,500.59,1336.82,629.6,217.32,400.32
6487,2130.8,1751.48,742.39,333.05,394.35,902.76,362.62,434.74,307.62
2768,887.21,762.01,399.07,168.91,173.71,395.02,181.99,138.89,113.86
5748,1779.73,1622.29,697.9,336.57,361.09,849.0,299.48,194.51,269.42
8718,2940.2,2576.01,946.65,483.95,498.07,1197.65,607.95,620.81,435.05
4581,1403.4,1307.31,683.91,301.67,250.8,470.59,259.93,165.98,214.48
3093,943.96,780.28,336.62,162.61,168.28,312.52,168.49,121.32,126.05
9036,3031.64,2637.86,1160.05,627.83,459.12,1237.87,476.86,214.87,410.42
6500,2017.87,1946.54,835.02,328.13,349.01,668.22,430.58,511.27,314.24
2607,822.09,713.34,309.3,136.51,173.03,301.88,160.9,176.55,129.17
9842,3186.46,2937.64,1452.43,553.38,492.7,1051.2,679.43,284.3,465.3
7710,2486.22,2138.5,1096.31,464.01,392.27,1144.51,485.37,380.67,332.28
3540,1187.42,966.35,500.88,192.3,185.99,410.0,201.11,142.33,150.49
4875,1614.46,1299.53,724.95,315.53,284.72,500.94,325.3,106.98,233.21
5191,1724.55,1468.42,637.74,296.67,294.2,765.57,288.75,392.61,247.11
3837,1288.09,1003.34,402.35,194.81,205.5,500.49,214.17,269.99,172.14
2689,846.04,686.36,371.82,181.65,140.42,273.75,135.97,213.01,109.89
5759,1820.52,1447.59,685.55,396.66,396.09,815.87,316.98,198.98,269.06
4949,1593.08,1309.6,542.0,308.68,337.65,532.64,273.33,306.66,227.18
7336,2313.58,1979.17,910.86,485.14,480.05,1027.93,410.45,198.73,294.31
4103,1432.96,1139.01,600.21,215.09,225.83,533.95,235.4,188.26,190.48
2365,805.76,625.87,256.76,130.97,133.56,257.44,145.53,167.45,97.73
7818,2409.76,2339.17,1113.56,441.75,495.01,1075.99,424.73,160.14,377.28
5575,1674.06,1475.07,674.07,385.87,311.27,684.19,349.75,272.29,260.55
9911,2994.5,2696.28,1058.89,597.08,600.73,1307.31,521.98,456.72,401.56
9934,3101.43,2534.8,1414.79,498.17,626.1,1425.29,681.65,610.54,450.19
6550,2002.43,1722.86,972.55,377.3,395.51,740.25,330.92,224.51,314.75
6199,2025.01,1564.73,710.18,310.91,361.19,733.33,422.55,188.43,299.41
6172,2116.38,1715.66,710.87,337.95,351.54,924.96,376.15,364.41,252.15
6325,2130.5,1818.77,756.01,373.77,414.64,793.19,406.07,369.86,257.99
8033,2496.5,2086.86,1130.3,453.61,520.38,1027.62,449.58,523.0,383.58
9425,3015.67,2529.63,947.41,477.42,602.49,1077.01,504.01,328.13,398.93
9431,3068.8,2365.59,1048.71,493.49,542.22,1139.28,650.23,197.86,433.26
4378,1490.75,1278.27,592.32,267.14,286.82,547.59,257.51,318.18,201.78
3205,1095.97,926.24,385.5,204.84,221.64,361.92,191.05,103.78,148.39
6988,2414.26,1769.1,814.21,405.94,445.69,782.01,487.16,315.01,303.13
5839,1900.37,1566.27,838.56,377.37,339.58,759.21,331.2,280.91,235.89
7669,2566.92,2283.55,1118.65,408.5,505.61,837.32,398.82,239.58,347.98
4735,1446.97,1276.56,697.94,248.31,294.45,604.53,292.33,242.67,213.79
8170,2681.92,2257.46,928.34,545.67,551.91,1105.49,499.16,611.59,362.19
5347,1670.59,1431.72,778.66,303.63,343.62,587.7,350.03,194.0,228.83
3675,1181.83,1028.29,502.92,215.52,240.34,504.56,253.95,188.23,177.98
2298,762.25,686.89,247.52,158.45,145.58,271.13,129.04,88.52,100.42
2956,924.78,886.43,385.8,172.87,153.24,442.29,190.47,233.06,121.99
8942,2705.93,2581.88,905.97,447.72,533.86,1331.95,524.81,297.2,425.47
3114,935.79,841.45,421.69,214.12,159.22,435.74,204.51,82.71,144.37
8623,2596.45,2368.92,1178.58,433.58,508.33,1010.06,459.48,246.25,371.58
8716,2618.44,2334.46,1215.59,551.25,560.69,1280.04,523.11,366.27,361.81
4505,1376.36,1348.25,489.36,254.34,263.21,675.47,232.2,239.54,200.01
3474,1083.8,991.44,456.53,206.38,173.81,427.7,212.69,208.72,141.25
6460,2009.45,1760.0,703.77,393.71,370.71,844.51,344.83,347.19,272.79
9002,3144.76,2255.95,1326.29,523.64,462.3,902.89,622.95,669.14,446.86
7794,2457.45,2151.33,1042.45,510.41,511.38,796.36,476.11,324.37,323.49
6446,1974.87,1928.62,675.32,442.29,423.34,805.94,390.55,404.42,275.57
5726,1873.99,1581.25,626.15,296.2,378.65,747.05,397.65,206.66,237.0
5471,1875.99,1417.65,728.59,361.11,276.87,632.56,328.09,333.21,268.74
8396,2803.45,2108.27,1039.71,441.41,425.22,881.21,533.44,634.31,413.49
4828,1519.87,1292.63,660.54,249.15,328.64,671.64,245.91,379.98,195.99
8000,2624.65,2367.29,912.32,552.93,419.79,967.5,513.33,510.25,391.86
4850,1628.35,1454.16,644.55,289.96,307.5,642.35,252.62,371.25,200.9
7107,2390.83,2112.69,773.58,377.04,468.42,941.75,466.25,432.29,312.52
4506,1501.97,1290.84,573.1,276.66,265.66,573.8,304.32,350.53,206.66
5770,1982.23,1603.52,853.33,318.88,351.56,628.49,324.9,426.29,257.48
4964,1705.16,1387.61,652.32,294.3,270.77,649.31,335.38,131.04,205.31
6594,2169.08,1826.21,675.88,412.08,451.5,765.59,393.35,319.46,315.96
2949,948.08,841.5,440.69,198.72,165.25,415.68,181.16,120.46,138.23
8090,2686.52,2191.93,872.45,405.0,439.74,887.15,471.0,174.91,399.74
8142,2775.69,2307.93,1106.53,441.97,492.66,932.73,484.7,390.93,354.42
6603,1982.77,1690.9,836.11,342.86,355.31,805.67,450.1,190.83,292.54
7423,2595.08,1954.36,851.55,385.57,473.1,1016.96,511.79,164.7,322.88
8644,2672.25,2522.32,941.03,595.71,521.25,1175.91,509.28,403.68,351.2
4850,1569.04,1431.66,528.09,333.3,256.84,566.75,292.39,164.62,196.67
8741,3003.42,2420.82,1249.26,568.04,448.81,1097.32,457.36,665.34,416.19
2165,673.86,544.67,310.99,136.09,114.18,241.86,122.35,148.87,92.77
5486,1776.58,1625.77,676.19,367.34,289.29,759.91,330.61,424.45,246.16
4509,1382.59,1285.53,474.26,230.72,253.66,495.25,243.72,328.65,224.5
2919,933.36,790.18,420.94,152.93,194.6,411.48,179.61,185.87,117.28
2113,652.61,591.47,262.75,119.05,108.07,310.28,134.61,118.03,95.46
5504,1751.27,1494.27,671.15,366.84,289.3,823.29,346.75,131.7,248.68
2991,953.15,817.34,360.02,177.8,167.67,427.26,176.02,107.52,149.51
9523,3329.8,2803.0,1126.1,572.06,581.54,1057.86,622.67,596.56,460.37
8047,2814.36,2076.56,1016.34,439.25,525.13,972.28,453.77,354.64,327.26
9862,3015.2,2516.62,1284.3,620.99,674.8,1030.01,585.66,389.76,409.97
8350,2808.09,2088.64,1029.74,565.77,486.32,903.7,462.62,219.09,336.83
5839,1766.81,1551.42,845.68,330.43,304.31,598.41,362.44,141.37,245.05
3258,982.32,838.51,377.55,203.25,176.81,430.23,191.62,106.21,137.24
9609,2933.31,2507.94,1238.75,544.24,535.65,1217.07,522.17,673.35,393.0
